name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
Kevin Durant,Golden State Warriors,11/13/2017,2017,3202,1610612744,400974950,1,5,25,1,Dunk Shot,2PT Field Goal,1,Orlando Magic,-3,11,0,0,,0,0
Shaun Livingston,Golden State Warriors,2/6/2018,2017,2393,1610612744,400975549,2,5,21,1,Dunk Shot,2PT Field Goal,1,Oklahoma City Thunder,-3,10,0,0,,0,0
Kevon Looney,Golden State Warriors,1/23/2018,2017,3155535,1610612744,400975445,1,1,16,1,Dunk Shot,2PT Field Goal,0,New York Knicks,-8,5,0,0,,0,0
Draymond Green,Golden State Warriors,12/4/2017,2017,6589,1610612744,400975097,1,7,33,0,Dunk Shot,2PT Field Goal,1,New Orleans Pelicans,14,11,0,0,,0,0
JaVale McGee,Golden State Warriors,12/4/2017,2017,3452,1610612744,400975097,1,7,32,1,Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,0,9,0,0,,0,0
Patrick McCaw,Golden State Warriors,12/4/2017,2017,3137730,1610612744,400975097,2,7,53,0,Dunk Shot,2PT Field Goal,1,New Orleans Pelicans,2,14,0,0,,0,0
Kevin Durant,Golden State Warriors,12/4/2017,2017,3202,1610612744,400975097,3,9,35,1,Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,0,4,0,0,,0,0
Omri Casspi,Golden State Warriors,12/23/2017,2017,3554,1610612744,400975240,2,11,37,1,Dunk Shot,2PT Field Goal,0,Denver Nuggets,-7,7,0,0,,0,0
Andre Iguodala,Golden State Warriors,10/27/2017,2017,2386,1610612744,400974826,2,3,36,1,Dunk Shot,2PT Field Goal,1,Washington Wizards,-2,10,0,0,,0,0
Kevon Looney,Golden State Warriors,11/13/2017,2017,3155535,1610612744,400974950,4,4,53,1,Dunk Shot,2PT Field Goal,0,Orlando Magic,1,9,0,0,,0,0
Andre Iguodala,Golden State Warriors,12/4/2017,2017,2386,1610612744,400975097,4,8,31,1,Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,-6,5,0,0,,0,0
David West,Golden State Warriors,12/4/2017,2017,2177,1610612744,400975097,2,9,7,1,Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,3,8,0,0,,0,0
Draymond Green,Golden State Warriors,12/4/2017,2017,6589,1610612744,400975097,1,5,45,1,Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,-3,3,0,0,,0,0
Jordan Bell,Golden State Warriors,12/23/2017,2017,,1610612744,400975240,2,2,30,1,Dunk Shot,2PT Field Goal,1,Denver Nuggets,-3,17,0,0,,0,0
Jordan Bell,Golden State Warriors,12/23/2017,2017,,1610612744,400975240,1,6,39,1,Dunk Shot,2PT Field Goal,0,Denver Nuggets,-1,8,0,0,,0,0
David West,Golden State Warriors,3/31/2018,2017,2177,1610612744,400975888,2,4,55,1,Dunk Shot,2PT Field Goal,1,Sacramento Kings,-5,17,0,0,,0,0
Kevin Durant,Golden State Warriors,11/13/2017,2017,3202,1610612744,400974950,4,7,16,1,Dunk Shot,2PT Field Goal,1,Orlando Magic,-3,15,0,0,,0,0
Kevon Looney,Golden State Warriors,11/13/2017,2017,3155535,1610612744,400974950,3,0,55,1,Dunk Shot,2PT Field Goal,1,Orlando Magic,0,15,0,0,,0,0
Kevon Looney,Golden State Warriors,11/13/2017,2017,3155535,1610612744,400974950,3,2,45,1,Dunk Shot,2PT Field Goal,1,Orlando Magic,9,11,0,0,,0,0
Kevin Durant,Golden State Warriors,12/1/2017,2017,3202,1610612744,400975069,2,0,36,1,Dunk Shot,2PT Field Goal,0,Orlando Magic,3,4,0,0,,0,0
Zaza Pachulia,Golden State Warriors,12/1/2017,2017,2016,1610612744,400975069,1,9,6,1,Dunk Shot,2PT Field Goal,0,Orlando Magic,4,8,0,0,,0,0
Kevin Durant,Golden State Warriors,12/1/2017,2017,3202,1610612744,400975069,3,6,30,1,Dunk Shot,2PT Field Goal,1,Orlando Magic,-9,17,0,0,,0,0
Jordan Bell,Golden State Warriors,11/2/2017,2017,,1610612744,400974868,3,2,17,0,Dunk Shot,2PT Field Goal,2,San Antonio Spurs,-17,17,0,0,,0,0
Draymond Green,Golden State Warriors,10/27/2017,2017,6589,1610612744,400974826,1,9,30,1,Dunk Shot,2PT Field Goal,1,Washington Wizards,2,10,0,0,,0,0
Andre Iguodala,Golden State Warriors,1/23/2018,2017,2386,1610612744,400975445,4,9,45,1,Dunk Shot,2PT Field Goal,0,New York Knicks,-4,9,0,0,,0,0
Kevon Looney,Golden State Warriors,2/8/2018,2017,3155535,1610612744,400975561,1,5,6,1,Dunk Shot,2PT Field Goal,1,Dallas Mavericks,14,11,0,0,,0,0
Kevin Durant,Golden State Warriors,2/8/2018,2017,3202,1610612744,400975561,3,3,59,1,Dunk Shot,2PT Field Goal,1,Dallas Mavericks,-5,9,0,0,,0,0
Andre Iguodala,Golden State Warriors,12/25/2017,2017,2386,1610612744,400974446,3,1,33,1,Dunk Shot,2PT Field Goal,1,Cleveland Cavaliers,0,14,0,0,,0,0
David West,Golden State Warriors,5/1/2018,2017,2177,1610612744,401031645,3,0,14,1,Dunk Shot,2PT Field Goal,2,New Orleans Pelicans,7,19,0,0,,0,0
David West,Golden State Warriors,5/1/2018,2017,2177,1610612744,401031645,2,11,29,1,Dunk Shot,2PT Field Goal,1,New Orleans Pelicans,-11,16,0,0,,0,0
Shaun Livingston,Golden State Warriors,12/25/2017,2017,2393,1610612744,400974446,4,7,38,1,Dunk Shot,2PT Field Goal,1,Cleveland Cavaliers,1,10,0,0,,0,0
Kevin Durant,Golden State Warriors,11/4/2017,2017,3202,1610612744,400974886,1,6,49,1,Dunk Shot,2PT Field Goal,2,Denver Nuggets,0,24,0,0,,0,0
Kevin Durant,Golden State Warriors,10/29/2017,2017,3202,1610612744,400974842,2,4,21,1,Dunk Shot,2PT Field Goal,1,Detroit Pistons,-12,12,0,0,,0,0
Kevin Durant,Golden State Warriors,11/18/2017,2017,3202,1610612744,400974982,1,9,50,0,Dunk Shot,2PT Field Goal,3,Philadelphia 76ers,26,23,0,0,,0,0
Draymond Green,Golden State Warriors,11/18/2017,2017,6589,1610612744,400974982,3,5,59,1,Dunk Shot,2PT Field Goal,0,Philadelphia 76ers,-3,-2,0,0,,0,0
Kevin Durant,Golden State Warriors,11/18/2017,2017,3202,1610612744,400974982,2,1,45,1,Dunk Shot,2PT Field Goal,0,Philadelphia 76ers,-6,2,0,0,,0,0
JaVale McGee,Golden State Warriors,11/4/2017,2017,3452,1610612744,400974886,1,1,35,1,Dunk Shot,2PT Field Goal,2,Denver Nuggets,25,16,0,0,,0,0
Klay Thompson,Golden State Warriors,2/22/2018,2017,6475,1610612744,400975618,2,10,5,1,Dunk Shot,2PT Field Goal,0,Los Angeles Clippers,-2,6,0,0,,0,0
Kevon Looney,Golden State Warriors,12/3/2017,2017,3155535,1610612744,400975086,4,3,22,0,Dunk Shot,2PT Field Goal,0,Miami Heat,-8,3,0,0,,0,0
JaVale McGee,Golden State Warriors,10/29/2017,2017,3452,1610612744,400974842,1,2,59,0,Dunk Shot,2PT Field Goal,0,Detroit Pistons,0,-6,0,0,,0,0
JaVale McGee,Golden State Warriors,1/30/2018,2017,3452,1610612744,400975497,4,5,32,1,Fadeaway Jump Shot,2PT Field Goal,10,Utah Jazz,-106,26,0,0,,0,0
Klay Thompson,Golden State Warriors,10/23/2017,2017,6475,1610612744,400974796,1,6,11,1,Fadeaway Jump Shot,2PT Field Goal,13,Dallas Mavericks,131,37,0,0,,0,0
Nick Young,Golden State Warriors,11/24/2017,2017,3243,1610612744,400975027,4,11,36,1,Fadeaway Jump Shot,2PT Field Goal,13,Chicago Bulls,138,6,0,0,,0,0
Shaun Livingston,Golden State Warriors,10/23/2017,2017,2393,1610612744,400974796,2,11,34,0,Fadeaway Jump Shot,2PT Field Goal,12,Dallas Mavericks,115,42,0,0,,0,0
Kevin Durant,Golden State Warriors,2/3/2018,2017,3202,1610612744,400975528,4,10,58,0,Fadeaway Jump Shot,2PT Field Goal,14,Denver Nuggets,138,46,0,0,,0,0
Klay Thompson,Golden State Warriors,1/13/2018,2017,6475,1610612744,400975377,2,8,25,1,Fadeaway Jump Shot,2PT Field Goal,12,Toronto Raptors,-119,26,0,0,,0,0
Nick Young,Golden State Warriors,5/6/2018,2017,3243,1610612744,401031647,4,2,8,0,Fadeaway Jump Shot,2PT Field Goal,14,New Orleans Pelicans,-27,144,0,0,,0,0
Stephen Curry,Golden State Warriors,10/21/2017,2017,3975,1610612744,400974784,1,8,2,0,Fadeaway Jump Shot,2PT Field Goal,11,Memphis Grizzlies,3,115,0,0,,0,0
Kevin Durant,Golden State Warriors,12/11/2017,2017,3202,1610612744,400975146,4,2,37,0,Fadeaway Jump Shot,2PT Field Goal,14,Portland Trail Blazers,-105,101,0,0,,0,0
Kevin Durant,Golden State Warriors,10/21/2017,2017,3202,1610612744,400974784,2,10,47,0,Fadeaway Jump Shot,2PT Field Goal,14,Memphis Grizzlies,-55,132,0,0,,0,0
Quinn Cook,Golden State Warriors,3/23/2018,2017,,1610612744,400975833,4,6,6,0,Fadeaway Jump Shot,2PT Field Goal,15,Atlanta Hawks,101,122,0,0,,0,0
David West,Golden State Warriors,4/16/2018,2017,2177,1610612744,401029446,2,7,53,1,Fadeaway Jump Shot,2PT Field Goal,13,San Antonio Spurs,134,13,0,0,,0,0
Stephen Curry,Golden State Warriors,2/14/2018,2017,3975,1610612744,400975610,1,8,58,0,Fadeaway Jump Shot,2PT Field Goal,12,Portland Trail Blazers,123,42,0,0,,0,0
Quinn Cook,Golden State Warriors,4/5/2018,2017,,1610612744,400975921,4,0,52,1,Fadeaway Jump Shot,2PT Field Goal,22,Indiana Pacers,-201,95,0,0,,0,0
Kevin Durant,Golden State Warriors,4/1/2018,2017,3202,1610612744,400975899,1,8,31,1,Fadeaway Jump Shot,2PT Field Goal,10,Phoenix Suns,-108,9,0,0,,0,0
David West,Golden State Warriors,12/14/2017,2017,2177,1610612744,400975168,4,7,28,0,Fadeaway Jump Shot,2PT Field Goal,14,Dallas Mavericks,134,48,0,0,,0,0
Nick Young,Golden State Warriors,3/27/2018,2017,3243,1610612744,400975860,2,7,14,0,Fadeaway Jump Shot,2PT Field Goal,22,Indiana Pacers,-193,111,0,0,,0,0
Kevin Durant,Golden State Warriors,12/14/2017,2017,3202,1610612744,400975168,1,9,19,1,Fadeaway Jump Shot,2PT Field Goal,17,Dallas Mavericks,-103,146,0,0,,0,0
Kevin Durant,Golden State Warriors,4/7/2018,2017,3202,1610612744,400975941,3,11,41,0,Fadeaway Jump Shot,2PT Field Goal,10,New Orleans Pelicans,-49,92,0,0,,0,0
David West,Golden State Warriors,3/29/2018,2017,2177,1610612744,400975874,4,9,24,0,Fadeaway Jump Shot,2PT Field Goal,16,Milwaukee Bucks,122,106,0,0,,0,0
Nick Young,Golden State Warriors,3/27/2018,2017,3243,1610612744,400975860,3,10,47,1,Fadeaway Jump Shot,2PT Field Goal,11,Indiana Pacers,2,114,0,0,,0,0
Shaun Livingston,Golden State Warriors,1/13/2018,2017,2393,1610612744,400975377,2,7,40,1,Fadeaway Jump Shot,2PT Field Goal,9,Toronto Raptors,87,42,0,0,,0,0
Klay Thompson,Golden State Warriors,4/10/2018,2017,6475,1610612744,400975963,2,5,41,0,Fadeaway Jump Shot,2PT Field Goal,14,Utah Jazz,6,147,0,0,,0,0
Nick Young,Golden State Warriors,12/30/2017,2017,3243,1610612744,400975281,2,11,1,1,Fadeaway Jump Shot,2PT Field Goal,18,Memphis Grizzlies,89,162,0,0,,0,0
Quinn Cook,Golden State Warriors,3/25/2018,2017,,1610612744,400975848,1,10,29,1,Fadeaway Jump Shot,2PT Field Goal,11,Utah Jazz,57,104,0,0,,0,0
Quinn Cook,Golden State Warriors,4/14/2018,2017,,1610612744,401029441,2,8,41,1,Fadeaway Jump Shot,2PT Field Goal,15,San Antonio Spurs,101,114,0,0,,0,0
Andre Iguodala,Golden State Warriors,2/28/2018,2017,2386,1610612744,400975663,4,7,18,1,Fadeaway Jump Shot,2PT Field Goal,18,Washington Wizards,-150,116,0,0,,0,0
Kevin Durant,Golden State Warriors,1/13/2018,2017,3202,1610612744,400975377,2,3,30,0,Fadeaway Jump Shot,2PT Field Goal,17,Toronto Raptors,95,152,0,0,,0,0
Klay Thompson,Golden State Warriors,1/12/2018,2017,6475,1610612744,400975368,1,3,59,1,Fadeaway Jump Shot,2PT Field Goal,12,Milwaukee Bucks,5,129,0,0,,0,0
Klay Thompson,Golden State Warriors,11/29/2017,2017,6475,1610612744,400975063,2,7,45,0,Fadeaway Jump Shot,2PT Field Goal,16,Los Angeles Lakers,82,148,0,0,,0,0
Quinn Cook,Golden State Warriors,2/26/2018,2017,,1610612744,400975646,4,2,57,0,Fadeaway Jump Shot,2PT Field Goal,0,New York Knicks,0,1,0,0,,0,0
Klay Thompson,Golden State Warriors,11/6/2017,2017,6475,1610612744,400974899,2,11,5,1,Fadeaway Jump Shot,2PT Field Goal,6,Miami Heat,-8,65,0,0,,0,0
Nick Young,Golden State Warriors,3/25/2018,2017,3243,1610612744,400975848,1,5,0,0,Fadeaway Jump Shot,2PT Field Goal,13,Utah Jazz,51,120,0,0,,0,0
Kevin Durant,Golden State Warriors,11/4/2017,2017,3202,1610612744,400974886,2,4,18,1,Fadeaway Jump Shot,2PT Field Goal,16,Denver Nuggets,163,21,0,0,,0,0
Klay Thompson,Golden State Warriors,2/3/2018,2017,6475,1610612744,400975528,2,6,38,0,Fadeaway Jump Shot,3PT Field Goal,24,Denver Nuggets,209,135,0,0,,0,0
Klay Thompson,Golden State Warriors,1/13/2018,2017,6475,1610612744,400975377,2,5,36,1,Fadeaway Jump Shot,2PT Field Goal,15,Toronto Raptors,74,135,0,0,,0,0
Shaun Livingston,Golden State Warriors,4/1/2018,2017,2393,1610612744,400975899,4,11,18,1,Fadeaway Jump Shot,2PT Field Goal,13,Phoenix Suns,-65,113,0,0,,0,0
Draymond Green,Golden State Warriors,4/22/2018,2017,6589,1610612744,401029455,4,0,14,0,Fadeaway Jump Shot,2PT Field Goal,7,San Antonio Spurs,-55,52,0,0,,0,0
David West,Golden State Warriors,1/20/2018,2017,2177,1610612744,400975425,2,7,56,1,Fadeaway Jump Shot,2PT Field Goal,11,Houston Rockets,-38,113,0,0,,0,0
Kevin Durant,Golden State Warriors,3/31/2018,2017,3202,1610612744,400975888,1,8,4,0,Fadeaway Jump Shot,2PT Field Goal,19,Sacramento Kings,184,59,0,0,,0,0
Shaun Livingston,Golden State Warriors,1/27/2018,2017,2393,1610612744,400975474,2,9,21,1,Fadeaway Jump Shot,2PT Field Goal,10,Boston Celtics,-106,13,0,0,,0,0
Kevin Durant,Golden State Warriors,1/13/2018,2017,3202,1610612744,400975377,3,5,5,0,Fadeaway Jump Shot,2PT Field Goal,15,Toronto Raptors,-9,153,0,0,,0,0
Kevin Durant,Golden State Warriors,2/14/2018,2017,3202,1610612744,400975610,3,2,9,1,Fadeaway Jump Shot,2PT Field Goal,19,Portland Trail Blazers,158,110,0,0,,0,0
David West,Golden State Warriors,4/22/2018,2017,2177,1610612744,401029455,3,1,11,1,Fadeaway Jump Shot,2PT Field Goal,9,San Antonio Spurs,-16,89,0,0,,0,0
Kevin Durant,Golden State Warriors,4/7/2018,2017,3202,1610612744,400975941,1,10,56,0,Fadeaway Jump Shot,2PT Field Goal,22,New Orleans Pelicans,160,151,0,0,,0,0
Andre Iguodala,Golden State Warriors,4/16/2018,2017,2386,1610612744,401029446,1,8,11,1,Fadeaway Jump Shot,3PT Field Goal,26,San Antonio Spurs,191,180,0,0,,0,0
Stephen Curry,Golden State Warriors,2/26/2018,2017,3975,1610612744,400975646,3,0,7,0,Fadeaway Jump Shot,3PT Field Goal,26,New York Knicks,209,162,0,0,,0,0
Draymond Green,Golden State Warriors,2/2/2018,2017,6589,1610612744,400975520,1,6,25,1,Fadeaway Jump Shot,2PT Field Goal,14,Sacramento Kings,135,38,0,0,,0,0
Kevin Durant,Golden State Warriors,11/11/2017,2017,3202,1610612744,400974935,2,0,41,1,Fadeaway Jump Shot,2PT Field Goal,8,Philadelphia 76ers,39,75,0,0,,0,0
Kevin Durant,Golden State Warriors,2/2/2018,2017,3202,1610612744,400975520,4,9,47,1,Fadeaway Jump Shot,2PT Field Goal,9,Sacramento Kings,-5,96,0,0,,0,0
Klay Thompson,Golden State Warriors,4/10/2018,2017,6475,1610612744,400975963,3,1,13,1,Fadeaway Jump Shot,2PT Field Goal,12,Utah Jazz,116,58,0,0,,0,0
Klay Thompson,Golden State Warriors,4/16/2018,2017,6475,1610612744,401029446,3,4,30,0,Fadeaway Jump Shot,2PT Field Goal,13,San Antonio Spurs,112,76,0,0,,0,0
Kevin Durant,Golden State Warriors,4/1/2018,2017,3202,1610612744,400975899,2,2,55,1,Fadeaway Jump Shot,2PT Field Goal,13,Phoenix Suns,54,122,0,0,,0,0
Omri Casspi,Golden State Warriors,2/2/2018,2017,3554,1610612744,400975520,1,2,2,0,Fadeaway Jump Shot,2PT Field Goal,9,Sacramento Kings,-45,78,0,0,,0,0
Jordan Bell,Golden State Warriors,3/25/2018,2017,,1610612744,400975848,4,0,41,1,Fadeaway Jump Shot,2PT Field Goal,14,Utah Jazz,123,74,0,0,,0,0
Kevin Durant,Golden State Warriors,2/2/2018,2017,3202,1610612744,400975520,1,8,54,1,Fadeaway Jump Shot,2PT Field Goal,15,Sacramento Kings,103,115,0,0,,0,0
Nick Young,Golden State Warriors,3/27/2018,2017,3243,1610612744,400975860,1,7,26,1,Fadeaway Jump Shot,2PT Field Goal,18,Indiana Pacers,-103,155,0,0,,0,0
Kevin Durant,Golden State Warriors,2/2/2018,2017,3202,1610612744,400975520,2,4,18,0,Fadeaway Jump Shot,2PT Field Goal,12,Sacramento Kings,67,100,0,0,,0,0
Kevin Durant,Golden State Warriors,2/26/2018,2017,3202,1610612744,400975646,2,4,15,0,Fadeaway Jump Shot,2PT Field Goal,15,New York Knicks,32,156,0,0,,0,0
Draymond Green,Golden State Warriors,11/8/2017,2017,6589,1610612744,400974914,1,2,44,1,Fadeaway Jump Shot,2PT Field Goal,17,Minnesota Timberwolves,141,105,0,0,,0,0
Kevin Durant,Golden State Warriors,12/11/2017,2017,3202,1610612744,400975146,3,0,2,0,Fadeaway Jump Shot,2PT Field Goal,17,Portland Trail Blazers,24,178,0,0,,0,0
David West,Golden State Warriors,1/8/2018,2017,2177,1610612744,400975343,2,8,33,1,Fadeaway Jump Shot,2PT Field Goal,18,Denver Nuggets,48,179,0,0,,0,0
Kevin Durant,Golden State Warriors,5/6/2018,2017,3202,1610612744,401031647,1,8,33,1,Fadeaway Jump Shot,2PT Field Goal,9,New Orleans Pelicans,5,96,0,0,,0,0
Klay Thompson,Golden State Warriors,1/8/2018,2017,6475,1610612744,400975343,3,6,6,1,Fadeaway Jump Shot,2PT Field Goal,15,Denver Nuggets,153,25,0,0,,0,0
Kevin Durant,Golden State Warriors,5/6/2018,2017,3202,1610612744,401031647,4,6,28,1,Fadeaway Jump Shot,2PT Field Goal,13,New Orleans Pelicans,-101,86,0,0,,0,0
Shaun Livingston,Golden State Warriors,12/29/2017,2017,2393,1610612744,400975274,1,10,51,1,Fadeaway Jump Shot,2PT Field Goal,11,Charlotte Hornets,111,11,0,0,,0,0
Kevin Durant,Golden State Warriors,1/12/2018,2017,3202,1610612744,400975368,1,0,38,1,Fadeaway Jump Shot,2PT Field Goal,15,Milwaukee Bucks,-76,137,0,0,,0,0
Nick Young,Golden State Warriors,1/8/2018,2017,3243,1610612744,400975343,3,1,57,1,Fadeaway Jump Shot,2PT Field Goal,11,Denver Nuggets,46,108,0,0,,0,0
Nick Young,Golden State Warriors,4/1/2018,2017,3243,1610612744,400975899,4,2,57,0,Fadeaway Jump Shot,3PT Field Goal,25,Phoenix Suns,194,168,0,0,,0,0
Klay Thompson,Golden State Warriors,4/14/2018,2017,6475,1610612744,401029441,3,10,53,1,Fadeaway Jump Shot,2PT Field Goal,11,San Antonio Spurs,116,28,0,0,,0,0
Klay Thompson,Golden State Warriors,11/24/2017,2017,6475,1610612744,400975027,2,1,12,1,Fadeaway Jump Shot,2PT Field Goal,11,Chicago Bulls,-94,71,0,0,,0,0
Klay Thompson,Golden State Warriors,11/27/2017,2017,6475,1610612744,400975047,1,5,52,1,Fadeaway Jump Shot,2PT Field Goal,13,Sacramento Kings,130,37,0,0,,0,0
Klay Thompson,Golden State Warriors,1/30/2018,2017,6475,1610612744,400975497,3,9,20,1,Fadeaway Jump Shot,2PT Field Goal,17,Utah Jazz,78,155,0,0,,0,0
Nick Young,Golden State Warriors,4/14/2018,2017,3243,1610612744,401029441,4,2,23,0,Fadeaway Jump Shot,3PT Field Goal,25,San Antonio Spurs,166,195,0,0,,0,0
Quinn Cook,Golden State Warriors,3/25/2018,2017,,1610612744,400975848,2,3,0,1,Fadeaway Jump Shot,2PT Field Goal,17,Utah Jazz,172,14,0,0,,0,0
Kevin Durant,Golden State Warriors,12/29/2017,2017,3202,1610612744,400975274,3,4,49,1,Fadeaway Jump Shot,2PT Field Goal,16,Charlotte Hornets,117,120,0,0,,0,0
Kevin Durant,Golden State Warriors,5/4/2018,2017,3202,1610612744,401031646,1,1,52,1,Fadeaway Jump Shot,2PT Field Goal,13,New Orleans Pelicans,-135,13,0,0,,0,0
Klay Thompson,Golden State Warriors,4/5/2018,2017,6475,1610612744,400975921,2,2,52,1,Fadeaway Jump Shot,2PT Field Goal,13,Indiana Pacers,-134,35,0,0,,0,0
JaVale McGee,Golden State Warriors,12/27/2017,2017,3452,1610612744,400975260,4,0,30,1,Fadeaway Jump Shot,2PT Field Goal,17,Utah Jazz,128,120,0,0,,0,0
Nick Young,Golden State Warriors,3/29/2018,2017,3243,1610612744,400975874,4,3,18,0,Fadeaway Jump Shot,3PT Field Goal,26,Milwaukee Bucks,5,262,0,0,,0,0
Shaun Livingston,Golden State Warriors,2/28/2018,2017,2393,1610612744,400975663,4,9,4,0,Fadeaway Jump Shot,2PT Field Goal,17,Washington Wizards,-158,71,0,0,,0,0
Klay Thompson,Golden State Warriors,4/24/2018,2017,6475,1610612744,401029456,1,10,55,0,Fadeaway Jump Shot,2PT Field Goal,15,San Antonio Spurs,16,153,0,0,,0,0
Klay Thompson,Golden State Warriors,4/10/2018,2017,6475,1610612744,400975963,3,4,26,1,Fadeaway Jump Shot,2PT Field Goal,18,Utah Jazz,-122,139,0,0,,0,0
Nick Young,Golden State Warriors,3/29/2018,2017,3243,1610612744,400975874,4,1,1,0,Fadeaway Jump Shot,2PT Field Goal,21,Milwaukee Bucks,181,125,0,0,,0,0
Nick Young,Golden State Warriors,12/11/2017,2017,3243,1610612744,400975146,2,10,51,1,Fadeaway Jump Shot,2PT Field Goal,16,Portland Trail Blazers,-43,161,0,0,,0,0
Klay Thompson,Golden State Warriors,4/24/2018,2017,6475,1610612744,401029456,3,8,52,1,Fadeaway Jump Shot,2PT Field Goal,18,San Antonio Spurs,78,173,0,0,,0,0
Kevin Durant,Golden State Warriors,1/30/2018,2017,3202,1610612744,400975497,1,2,1,0,Fadeaway Jump Shot,2PT Field Goal,9,Utah Jazz,-55,79,0,0,,0,0
Kevin Durant,Golden State Warriors,12/6/2017,2017,3202,1610612744,400975109,1,4,57,1,Fadeaway Jump Shot,2PT Field Goal,11,Charlotte Hornets,-90,64,0,0,,0,0
Nick Young,Golden State Warriors,4/7/2018,2017,3243,1610612744,400975941,2,11,8,1,Fadeaway Jump Shot,3PT Field Goal,28,New Orleans Pelicans,4,283,0,0,,0,0
Kevin Durant,Golden State Warriors,3/29/2018,2017,3202,1610612744,400975874,1,4,22,1,Fadeaway Jump Shot,2PT Field Goal,17,Milwaukee Bucks,-133,111,0,0,,0,0
Shaun Livingston,Golden State Warriors,3/19/2018,2017,2393,1610612744,400975802,1,2,13,1,Fadeaway Jump Shot,2PT Field Goal,12,San Antonio Spurs,56,113,0,0,,0,0
David West,Golden State Warriors,12/6/2017,2017,2177,1610612744,400975109,2,9,38,0,Fadeaway Jump Shot,2PT Field Goal,6,Charlotte Hornets,19,57,0,0,,0,0
Klay Thompson,Golden State Warriors,5/4/2018,2017,6475,1610612744,401031646,1,8,48,0,Fadeaway Jump Shot,2PT Field Goal,14,New Orleans Pelicans,47,134,0,0,,0,0
Kevin Durant,Golden State Warriors,12/6/2017,2017,3202,1610612744,400975109,3,8,5,0,Fadeaway Jump Shot,2PT Field Goal,10,Charlotte Hornets,74,68,0,0,,0,0
Kevin Durant,Golden State Warriors,5/6/2018,2017,3202,1610612744,401031647,3,6,23,0,Fadeaway Jump Shot,2PT Field Goal,13,New Orleans Pelicans,-1,137,0,0,,0,0
Zaza Pachulia,Golden State Warriors,10/23/2017,2017,2016,1610612744,400974796,3,5,18,0,Fadeaway Jump Shot,2PT Field Goal,15,Dallas Mavericks,-85,124,0,0,,0,0
Shaun Livingston,Golden State Warriors,12/27/2017,2017,2393,1610612744,400975260,1,7,59,0,Fadeaway Jump Shot,2PT Field Goal,13,Utah Jazz,138,13,0,0,,0,0
Shaun Livingston,Golden State Warriors,4/24/2018,2017,2393,1610612744,401029456,2,8,22,0,Fadeaway Jump Shot,2PT Field Goal,12,San Antonio Spurs,-120,-7,0,0,,0,0
Kevin Durant,Golden State Warriors,1/12/2018,2017,3202,1610612744,400975368,4,2,49,1,Fadeaway Jump Shot,2PT Field Goal,17,Milwaukee Bucks,-56,162,0,0,,0,0
Kevin Durant,Golden State Warriors,4/24/2018,2017,3202,1610612744,401029456,4,0,36,1,Fadeaway Jump Shot,2PT Field Goal,19,San Antonio Spurs,82,174,0,0,,0,0
Kevin Durant,Golden State Warriors,2/28/2018,2017,3202,1610612744,400975663,2,2,42,0,Fadeaway Jump Shot,2PT Field Goal,19,Washington Wizards,29,192,0,0,,0,0
Kevin Durant,Golden State Warriors,4/7/2018,2017,3202,1610612744,400975941,4,2,58,1,Fadeaway Jump Shot,2PT Field Goal,11,New Orleans Pelicans,-112,10,0,0,,0,0
Shaun Livingston,Golden State Warriors,5/6/2018,2017,2393,1610612744,401031647,4,10,58,0,Fadeaway Jump Shot,2PT Field Goal,12,New Orleans Pelicans,-43,121,0,0,,0,0
Kevin Durant,Golden State Warriors,4/7/2018,2017,3202,1610612744,400975941,3,9,29,1,Fadeaway Jump Shot,2PT Field Goal,12,New Orleans Pelicans,51,114,0,0,,0,0
Kevin Durant,Golden State Warriors,2/28/2018,2017,3202,1610612744,400975663,2,5,31,1,Fadeaway Jump Shot,2PT Field Goal,18,Washington Wizards,78,168,0,0,,0,0
Klay Thompson,Golden State Warriors,1/27/2018,2017,6475,1610612744,400975474,2,8,12,0,Fadeaway Jump Shot,2PT Field Goal,14,Boston Celtics,143,40,0,0,,0,0
Quinn Cook,Golden State Warriors,3/25/2018,2017,,1610612744,400975848,1,8,10,1,Fadeaway Jump Shot,2PT Field Goal,17,Utah Jazz,115,137,0,0,,0,0
